Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Property_Type,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,Buyer_Concession_to_Seller,Buyer_Concession_$/%,Seller_Concession_to_Buyer,Seller_Concession_$/%
85050,SF,3,2,"1,849",283.94,Residential,Detached,1994,"7,268",Private,365,N,Yes,BASEMENT Y/N: N,Yes,"550,000","525,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85050,MM,3,2,"1,534",193.61,Residential,Detached,1973,"7,913",None,336,N,Yes,BASEMENT Y/N: N,Yes,"297,000","297,000",,Yes,Yes,0,0,Other,Fixed,0,$,15000,$
85050,SF,3,2.5,"2,216",273.01,Residential,Detached,1996,"5,250",Private,120,N,Yes,BASEMENT Y/N: N,Yes,"624,000","605,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,17600,$
85050,TH,2,2,"1,386",310.24,Residential,Stacked,2007,192,Community,132,N,Yes,BASEMENT Y/N: N,Yes,"430,000","430,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,5000,$
85050,TH,2,2,"1,355",313.65,Residential,Attached,2004,"1,301",Community,129,N,Yes,BASEMENT Y/N: N,Yes,"435,000","425,000",,Yes,Yes,1,0,Conventional,Fixed,0,$,2500,$
85050,SF,4,2.5,"2,611",306.39,Residential,Detached,2021,"4,000",Community,120,N,Yes,BASEMENT Y/N: N,Yes,"840,000","800,000",,Yes,Yes,2,0,Cash,Fixed,2.5,%,2.5,%
85050,SF,4,2.5,"2,147",246.85,Residential,Detached,2007,"3,090",Community,264,N,Yes,BASEMENT Y/N: N,Yes,"549,000","530,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,0,$
85050,SF,3,2,"1,272",318.39,Residential,Detached,1988,"4,214",Community,122.85,N,Yes,BASEMENT Y/N: N,Yes,"409,900","405,000",,Yes,Yes,2,0,FHA,Fixed,0,$,0,$
85050,SF,3,2.5,"2,772",306.64,Residential,Detached,2019,"5,166",Community,148.41,N,Yes,BASEMENT Y/N: N,Yes,"870,000","850,000",,Yes,Yes,2,0,Conventional,Other,0,$,0,$
85050,SF,3,2,"1,661",351.54,Residential,Detached,1997,"4,930",None,183,N,Yes,BASEMENT Y/N: N,Yes,"595,000","583,900",,Yes,Yes,2,0,Conventional,Fixed,0,$,2500,$
85050,SF,4,2,"2,151",261.27,Residential,Detached,1995,"6,330",Private,264,N,Yes,BASEMENT Y/N: N,Yes,"599,900","562,000",,Yes,Yes,2,0,Conventional,Other,0,$,0,$
85050,SF,3,2,"1,793",306.74,Residential,Detached,1996,"6,321",Private,130,N,Yes,BASEMENT Y/N: N,Yes,"572,000","550,000",,Yes,Yes,2,0,Cash,Fixed,0,$,0,$
85050,SF,4,2.5,"2,041",342.96,Residential,Detached,2000,"4,949",None,288,N,Yes,BASEMENT Y/N: N,Yes,"708,500","700,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,2500,$
85050,SF,7,6.5,"6,850",328.47,Residential,Detached,2006,"13,232",Both,120,N,Yes,BASEMENT Y/N: Y,Yes,"2,350,000","2,250,000",,Yes,Yes,4,0,Conventional,Fixed,0,$,0,$
85050,SF,4,2,"2,478",379.33,Residential,Detached,1997,"9,686",Private,122.85,N,Yes,BASEMENT Y/N: N,Yes,"949,000","940,000",,Yes,Yes,3,0,Conventional,Fixed,0,$,0,$
85050,MM,2,2,"1,249",224.17,Residential,Detached,1984,"6,136",None,264,N,Yes,BASEMENT Y/N: N,Yes,"279,990","279,990",,Yes,Yes,0,1,VA,Fixed,0,$,1.5,%
85050,SF,5,4.5,"3,536",306.84,Residential,Detached,2008,"7,623",Community,231,N,Yes,BASEMENT Y/N: N,Yes,"1,100,000","1,085,000",,Yes,Yes,3,0,Conventional,Other,0,%,1,%
85050,SF,3,2,"1,963",348.96,Residential,Detached,1996,"5,566",Private,120,N,Yes,BASEMENT Y/N: N,Yes,"685,000","685,000",,Yes,Yes,2,0,Conventional,Other,0,$,0,$
85050,SF,4,2.5,"2,465",348.88,Residential,Attached,2021,"6,864",Both,413.25,N,Yes,BASEMENT Y/N: N,,"874,900","860,000",,Yes,Yes,2,0,Conventional,Fixed,0,$,3500,$
85050,SF,4,4,"2,734",288.95,Residential,Detached,1997,"6,600",Private,130,N,,BASEMENT Y/N: N,,"810,000","790,000",,Yes,,3,0,Conventional,Other,0,$,0,$
85050,MM,3,2,745,220.13,Residential,Detached,1973,"12,395",None,219,N,,BASEMENT Y/N: N,,"225,000","164,000",,Yes,,0,0,Other,Fixed,0,$,0,$
85050,MM,2,2,"1,456",113.32,Residential,Detached,1996,0,Community,138,Y,,BASEMENT Y/N: N,,"180,000","165,000",,Yes,,0,2,Cash,Fixed,0,$,500,$
85050,SF,4,3,"2,140",315.42,Residential,Detached,1989,"7,647",None,122.85,N,,BASEMENT Y/N: N,,"675,000","675,000",,,,2,0,Conventional,Fixed,0,%,0,%
85050,SF,4,2,"2,252",361.9,Residential,Detached,1996,"8,330",Private,182.5,N,,BASEMENT Y/N: N,,"815,000","815,000",,,,3,0,Conventional,Fixed,0,$,0,$
85050,SF,3,2,"1,946",359.71,Residential,Detached,1994,"6,740",Private,105,N,,BASEMENT Y/N: N,,"700,000","700,000",,,,2,0,Cash,Fixed,0,$,0,$
85050,SF,3,2,"1,564",319.69,Residential,Detached,1997,"4,540",None,288,N,,BASEMENT Y/N: N,,"500,000","500,000",,,,2,0,Conventional,Fixed,0,$,0,$
85050,SF,3,2,"1,232",385.55,Residential,Detached,1993,"6,116",None,257,N,,BASEMENT Y/N: N,,"490,000","475,000",,,,2,0,Conventional,Fixed,0,$,0,$
85050,SF,3,2.5,"2,036",375.74,Residential,Detached,2020,"4,991",Both,295.84,N,,BASEMENT Y/N: N,,"790,000","765,000",,,,2,0,Cash,Fixed,0,$,2000,$
85050,TH,2,2,"1,386",335.49,Residential,Stacked,2006,"1,909",Community,245,N,,BASEMENT Y/N: N,,"465,000","465,000",,,,2,0,Conventional,Fixed,0,%,0,%
85050,SF,4,3,"2,558",343.82,Residential,Detached,2011,"6,600",Community,232.64,N,,BASEMENT Y/N: N,,"869,500","879,500",,,,2,0,Conventional,Fixed,0,$,0,$
85050,SF,4,2,"1,860",392.47,Residential,Detached,1988,"11,538",Private,220,N,,BASEMENT Y/N: N,,"695,000","730,000",,,,2,0,Cash,Fixed,0,$,0,$
85050,SF,5,4.5,"4,483",356.66,Residential,Detached,2005,"9,837",Both,45.98,N,,BASEMENT Y/N: N,,"1,598,900","1,598,900",,,,3,2,Conventional,Fixed,0,$,0,$
85050,SF,3,2,"1,834",294.44,Residential,Detached,1991,"6,855",None,270,N,,BASEMENT Y/N: N,,"539,900","540,000",,,,2,0,Conventional,Fixed,0,$,2600,$
85050,SF,4,2.5,"2,611",381.08,Residential,Detached,2022,"5,982",Both,128,N,,BASEMENT Y/N: N,,"995,000","995,000",,,,2,0,Cash,Fixed,0,$,0,$
85050,SF,4,2.5,"2,044",293.49,Residential,Detached,1995,"7,186",Private,283.5,N,,BASEMENT Y/N: N,,"619,000","599,900",,,,2,0,Cash,Other,0,%,0,%
85051,SF,3,1.75,"1,347",269.48,Residential,Detached,1959,"7,701",Private,207.37,N,,BASEMENT Y/N: N,,"363,000","363,000",,,,1,0,Carryback,Fixed,0,$,0,$
85051,AF,0,1,466,296.13,Residential,Attached,1981,56,Private,183,N,,BASEMENT Y/N: N,,"139,700","138,000",,,,0,1,Cash,Fixed,0,%,2.5,%
85051,SF,5,3,"2,157",194.71,Residential,Detached,1970,"11,935",Private,494,N,,BASEMENT Y/N: N,,"450,000","420,000",,,,2,0,Cash,Fixed,0,$,0,$
85051,SF,3,2,"1,986",198.89,Residential,Detached,1986,"6,157",Community,183,N,,BASEMENT Y/N: N,,"385,000","395,000",,,,2,0,FHA,Fixed,0,$,3,%
85051,SF,4,2,"1,792",234.37,Residential,Detached,1972,"8,246",Private,729,N,,BASEMENT Y/N: N,,"419,990","419,990",,,,2,0,Conventional,Fixed,0,%,3,%
85051,SF,3,2,"1,180",283.89,Residential,Detached,1954,"6,207",None,183,N,,BASEMENT Y/N: N,,"330,000","335,000",,,,0,1,FHA,Fixed,0,%,3,%
85051,SF,3,2,"1,271",265.93,Residential,Detached,1992,"3,633",None,183,N,,BASEMENT Y/N: N,,"338,000","338,000",,,,2,0,Conventional,Fixed,0,$,1.5,%
85051,SF,3,2,"1,768",213.25,Residential,Detached,1972,"9,361",Private,183,N,,BASEMENT Y/N: N,,"387,000","377,020",,,,2,0,FHA,Fixed,0,$,8420,$
85051,SF,3,2,"1,551",228.82,Residential,Detached,1962,"7,571",None,183,N,,BASEMENT Y/N: N,,"354,900","354,900",,,,2,0,Conventional,Fixed,0,$,10000,$
85051,TH,3,1.5,"1,008",237.1,Residential,Attached,1980,886,Community,183,N,,BASEMENT Y/N: N,,"239,000","239,000",,,,0,1,FHA,Fixed,0,%,0,%
85051,AF,2,1,744,262.09,Residential,Stacked,1981,820,Community,183,N,,BASEMENT Y/N: N,,"210,000","195,000",,,,0,1,Carryback,Fixed,1,%,1,%
85051,TH,2,2,"1,011",256.18,Residential,Attached,1984,"1,676",Community,288,N,,BASEMENT Y/N: N,,"259,000","259,000",,,,0,1,Cash,Other,0,$,0,$
85051,TH,3,2.5,"1,692",162.52,Residential,Attached,1979,"2,394",Community,417,N,,BASEMENT Y/N: N,,"275,000","275,000",,,,0,1,VA,Fixed,0,$,3000,$
85051,SF,4,3,"1,955",198.97,Residential,Detached,1970,"6,691",Private,340,N,,BASEMENT Y/N: N,,"400,000","389,000",,,,2,0,FHA,Fixed,0,$,1,%
85051,SF,2,2,"1,347",244.99,Residential,Detached,1962,"7,096",None,264,N,,BASEMENT Y/N: N,,"329,000","330,000",,,,0,1,FHA,Other,0,$,8100,$
85051,SF,3,1.5,"1,092",229.39,Residential,Detached,1961,"6,003",None,173.91,N,,BASEMENT Y/N: N,,"275,000","250,500",,,,2,0,Cash,Fixed,0,%,0,%
85051,TH,2,2.5,"1,268",202.68,Residential,Attached,1986,806,Community,139,N,,BASEMENT Y/N: N,,"264,500","257,000",,,,0,1,Conventional,Fixed,0,$,6000,$
85051,SF,2,2,"1,271",247.84,Residential,Detached,1965,"7,157",Private,393,N,,BASEMENT Y/N: N,,"299,000","315,000",,,,2,0,Conventional,Fixed,0,%,3,%
85051,SF,4,2,"1,676",247.61,Residential,Detached,1972,"8,909",Private,514,N,,BASEMENT Y/N: N,,"415,000","415,000",,,,2,0,FHA,Fixed,0,$,22025,$
85051,SF,4,2.5,"3,434",272.86,Residential,Detached,1946,"64,687",None,514,N,,BASEMENT Y/N: N,,"950,000","937,000",,,,0,2,Cash,Fixed,0,$,0,$
85051,SF,3,2,"1,368",255.84,Residential,Detached,1960,"6,673",None,,N,,BASEMENT Y/N: N,,"335,000","350,000",,,,1,0,FHA,Fixed,0,%,2,%
85051,SF,3,2,"1,320",264.39,Residential,Detached,1996,"6,011",None,,N,,BASEMENT Y/N: N,,"349,000","349,000",,,,2,0,Conventional,Fixed,0,$,1.5,%
85051,SF,3,1.5,"1,736",204.49,Residential,Detached,1953,"7,850",Private,,N,,BASEMENT Y/N: N,,"349,990","355,000",,,,0,0,Conventional,Other,0,$,5000,$
85051,SF,5,2.5,"2,021",177.63,Residential,Detached,1953,"8,925",None,,N,,BASEMENT Y/N: N,,"359,000","359,000",,,,0,1,FHA,Fixed,0,%,3,%
85051,SF,3,2,"1,601",246.09,Residential,Detached,1968,"7,584",None,,N,,BASEMENT Y/N: N,,"394,000","394,000",,,,2,0,FHA,Fixed,0,$,14000,$
85051,SF,4,2,"1,305",249.04,Residential,Detached,1953,"7,196",None,,N,,BASEMENT Y/N: N,,"325,000","325,000",,,,0,0,FHA,Other,0,%,5,%
85051,SF,2,1,979,311.54,Residential,Detached,1949,"7,845",None,,N,,BASEMENT Y/N: N,,"299,900","305,000",,,,0,1,Conventional,Other,0,$,0,$
85051,SF,4,2,"1,806",204.87,Residential,Detached,1954,"6,207",None,,N,,BASEMENT Y/N: N,,"379,000","370,000",,,,0,3,Other,,0,$,2,%
85051,SF,4,2,"2,202",227.06,Residential,Detached,1969,"8,259",Private,,N,,BASEMENT Y/N: N,,"499,900","499,990",,,,2,2,Conventional,,0,%,0,%
85051,SF,3,2,"1,091",334.55,Residential,Detached,1962,"6,033",None,,N,,BASEMENT Y/N: N,,"365,000","365,000",,,,0,2,Carryback,,0,$,0,$
85053,SF,3,2,"1,440",281.25,Residential,Detached,1982,"10,496",Private,,N,,BASEMENT Y/N: N,,"415,000","405,000",,,,2,0,VA,,0,%,3,%
85053,SF,3,2,"1,852",218.68,Residential,Detached,1971,"7,236",Private,,N,,BASEMENT Y/N: N,,"417,900","405,000",,,,2,2,Cash,,0,$,0,$
85053,AF,1,1,471,297.23,Residential,Stacked,1985,501,Private,,N,,BASEMENT Y/N: N,,"155,000","140,000",,,,0,0,Cash,,0,%,0,%
85053,SF,4,3,"2,171",188.85,Residential,Detached,1983,"9,319",None,,N,,BASEMENT Y/N: N,,"440,000","410,000",,,,0,0,Conventional,,0,%,0,%
85053,SF,4,2,"1,743",223.75,Residential,Detached,1964,"9,728",Private,,N,,BASEMENT Y/N: N,,"399,000","390,000",,,,2,0,FHA,,0,%,17600,$
85053,SF,4,3,"2,291",272.76,Residential,Detached,1979,"15,807",Private,,N,,BASEMENT Y/N: N,,"624,900","624,900",,,,3,0,Conventional,,0,$,0,$
85053,SF,3,2,"1,892",216.7,Residential,Detached,1974,"10,585",None,,N,,BASEMENT Y/N: N,,"410,000","410,000",,,,1,0,Conventional,,0,$,3,%
85053,SF,3,2,"1,564",246.16,Residential,Detached,1986,"7,675",None,,N,,BASEMENT Y/N: N,,"390,000","385,000",,,,2,0,Conventional,,0,$,2.5,%
85053,SF,3,2,"2,092",167.3,Residential,Detached,1970,"8,374",None,,N,,BASEMENT Y/N: N,,"395,000","350,000",,,,2,0,Conventional,,0,$,0,$
85053,SF,3,2,"1,500",256.66,Residential,Detached,1982,"10,104",Private,,N,,BASEMENT Y/N: N,,"385,000","385,000",,,,2,0,FHA,,0,$,3,%
85053,TH,2,1,"1,146",263.96,Residential,Attached,1975,"2,637",Community,,N,,BASEMENT Y/N: N,,"309,900","302,500",,,,0,2,Conventional,,0,$,0,$
85053,SF,4,2,"1,890",251.32,Residential,Detached,1979,"8,552",None,,N,,BASEMENT Y/N: N,,"480,000","475,000",,,,2,0,Conventional,,0,$,10000,$
85053,SF,3,2,"1,128",296.98,Residential,Detached,1970,"6,933",Private,,N,,BASEMENT Y/N: N,,"335,000","335,000",,,,0,2,FHA,,0,$,7500,$
85053,SF,4,4,"2,835",239.15,Residential,Detached,1996,"12,931",Private,,N,,BASEMENT Y/N: N,,"695,000","678,000",,,,3,0,Cash,,0,$,1200,$
85053,SF,2,2,"1,190",298.31,Residential,Detached,1983,"8,081",None,,N,,BASEMENT Y/N: N,,"360,000","355,000",,,,2,0,Conventional,,0,%,0,%
85053,TH,3,2,"1,506",245.68,Residential,Attached,1991,"3,085",Both,,N,,BASEMENT Y/N: N,,"375,000","370,000",,,,2,0,Conventional,,10000,%,0,%
85053,SF,4,2,"1,855",215.09,Residential,Detached,1969,"9,272",Private,,N,,BASEMENT Y/N: N,,"399,000","399,000",,,,0,0,Conventional,,0,$,10000,$
85053,SF,3,2,"1,160",254.31,Residential,Detached,1979,"6,421",None,,N,,BASEMENT Y/N: N,,"349,000","295,000",,,,2,0,Cash,,0,$,0,$
85053,PH,3,2,"1,128",283.68,Residential,Attached,1970,"6,267",None,,N,,BASEMENT Y/N: N,,"320,000","320,000",,,,0,1,FHA,,0,%,0,%
85053,SF,3,1.75,"1,893",206.02,Residential,Detached,1974,"10,142",None,,N,,BASEMENT Y/N: N,,"385,000","390,000",,,,2,0,FHA,,0,$,0,$
85053,TH,2,2,"1,328",300.45,Residential,Attached,1982,"3,481",Community,,N,,BASEMENT Y/N: N,,"399,000","399,000",,,,2,0,Conventional,,0,$,5000,$
85053,SF,4,2,"2,103",213.98,Residential,Detached,1979,"8,788",Private,,N,,BASEMENT Y/N: N,,"450,000","450,000",,,,2,0,FHA,,0,$,2.5,%
85054,SF,3,2.5,"2,052",407.79,Residential,Detached,2023,"6,500",Community,,N,,BASEMENT Y/N: N,,"836,780","836,790",,,,3,0,Conventional,,0,$,10000,$
85054,TH,2,2,"1,343",294.12,Residential,Attached,2008,"1,338",Community,,N,,BASEMENT Y/N: N,,"419,900","395,000",,,,1,0,Cash,,0,$,0,$
85054,SF,4,3.5,"3,221",295.35,Residential,Detached,2023,"6,240",Community,,N,,BASEMENT Y/N: N,,"951,345","951,345",,,,3,0,Conventional,,0,$,10000,$
85054,SF,4,3,"3,529",325.87,Residential,Detached,1998,"15,988",Private,,N,,BASEMENT Y/N: N,,"1,315,000","1,150,000",,,,3,0,Conventional,,0,$,0,$
85054,SF,4,3.5,"3,221",300.06,Residential,Detached,2023,"6,250",Community,,N,,BASEMENT Y/N: N,,"952,885","966,520",,,,3,0,Cash,,0,%,0,%
85054,SF,4,3.5,"3,244",293,Residential,Detached,2023,"6,250",Community,,N,,BASEMENT Y/N: N,,"924,460","950,495",,,,3,0,Conventional,,0,$,10000,$
85054,SF,5,4,"3,487",295.38,Residential,Detached,2023,"6,240",Community,,N,,BASEMENT Y/N: N,,"1,030,010","1,030,010",,,,4,0,Conventional,,0,$,10000,$
85054,SF,4,3,"2,242",377.63,Residential,Detached,2023,"6,250",Community,,N,,BASEMENT Y/N: N,,"846,655","846,655",,,,2,0,Conventional,,0,$,10000,$
85054,SF,4,3,"2,242",380.94,Residential,Detached,2023,"6,250",Community,,N,,BASEMENT Y/N: N,,"854,075","854,075",,,,2,0,Conventional,,0,$,0,$
85054,SF,4,3,"2,025",389.38,Residential,Detached,2022,"6,138",Community,,N,,BASEMENT Y/N: N,,"796,800","788,495",,,,2,0,Conventional,,0,$,10000,$
85054,SF,4,2.5,"1,981",336.95,Residential,Detached,1996,"5,249",Private,,N,,BASEMENT Y/N: N,,"699,999","667,500",,,,2,0,Conventional,,0,$,0,$
85054,SF,4,2,"2,130",435.21,Residential,Detached,2023,"6,248",Community,,N,,BASEMENT Y/N: N,,"947,990","926,996",,,,2,0,Conventional,,0,$,0,$
85054,TH,3,2,"1,884",384.82,Residential,Attached,2010,"1,910",Community,,N,,BASEMENT Y/N: N,,"750,000","725,000",,,,2,0,Cash,,0,%,0,%
85054,SF,3,2,"2,055",408.76,Residential,Detached,1998,"7,571",Private,,N,,BASEMENT Y/N: N,,"835,000","840,000",,,,3,0,Other,,0,$,0,$
85054,AF,1,1,728,418.96,Residential,Stacked,2003,717,Community,,N,,BASEMENT Y/N: N,,"305,000","305,000",,,,0,1,Conventional,,0,$,5000,$
85054,SF,5,4.5,"3,505",392.29,Residential,Detached,2022,"8,863",Community,,N,,BASEMENT Y/N: N,,"1,375,000","1,375,000",,,,3,0,Conventional,,0,$,0,$
85054,SF,3,2,"1,768",449.66,Residential,Detached,1998,"5,984",Private,,N,,BASEMENT Y/N: N,,"795,000","795,000",,,,2,0,Cash,,0,$,0,$
85054,AF,2,2,"1,468",345.71,Residential,Stacked,2010,"1,431",Community,,N,,BASEMENT Y/N: N,,"514,900","507,500",,,,2,0,Cash,,0,$,0,$
85054,AF,1,1,796,388.19,Residential,Stacked,2008,782,Community,,N,,BASEMENT Y/N: N,,"329,900","309,000",,,,1,0,Cash,,0,$,0,$
85083,SF,5,3,"2,831",236.67,Residential,Detached,2002,"11,591",Private,249,N,,BASEMENT Y/N: N,,"689,900","670,000",,Yes,,2,0,Conventional,Fixed,0,%,2000,$
85083,SF,4,2,"2,387",301.63,Residential,Detached,1998,"10,085",Private,152,N,Yes,BASEMENT Y/N: N,Yes,"730,000","720,000",Clustered,Yes,Yes,3,0,Conventional,Fixed,0,%,2,%
85083,SF,4,3,"3,060",281.04,Residential,Detached,2001,"10,894",Private,230,N,Yes,BASEMENT Y/N: N,Yes,"887,900","860,000",Clustered,Yes,Yes,3,0,Conventional,Fixed,0,$,0,$
85083,SF,4,3,"1,977",285.02,Residential,Detached,2023,"5,000",None,139,N,Yes,BASEMENT Y/N: N,Yes,"574,990","563,490",,Yes,Yes,2,0,Conventional,Fixed,0,$,4226,$
85083,SF,4,3,"2,297",216.76,Residential,Detached,2008,"1,704",Community,235,N,Yes,BASEMENT Y/N: N,Yes,"497,900","497,900",,Yes,Yes,2,0,FHA,Fixed,0,$,0,$
85083,SF,4,3,"2,948",246.26,Residential,Detached,2012,"9,187",None,235,N,Yes,BASEMENT Y/N: N,Yes,"798,000","726,000",,Yes,,3,0,Cash,Fixed,0,$,0,$
85083,SF,3,2,"2,381",266.69,Residential,Detached,2010,"9,765",Private,235,N,Yes,BASEMENT Y/N: N,Yes,"640,000","635,000",,Yes,,2,0,Conventional,Fixed,0,$,0,$
85083,SF,3,2,"1,871",291.28,Residential,Detached,2001,"8,287",None,230,N,Yes,BASEMENT Y/N: N,,"575,000","545,000",,Yes,,2.5,0,Conventional,Fixed,0,$,0,$
85083,SF,3,2,"1,593",333.68,Residential,Detached,2023,"4,987",None,139,N,Yes,BASEMENT Y/N: N,,"547,990","531,551",,Yes,,2,0,Conventional,Fixed,0,$,15317,$
85083,SF,3,3,"2,881",236.02,Residential,Detached,2010,"9,808",None,275,N,Yes,BASEMENT Y/N: N,,"698,000","680,000",,Yes,,3,0,Conventional,Fixed,0,$,1100,$
85083,SF,4,2.5,"3,077",220.92,Residential,Detached,2007,"7,500",Private,279,N,Yes,BASEMENT Y/N: N,,"679,800","679,800",,Yes,,3,0,Conventional,Fixed,0,$,0,$
85083,SF,4,3,"2,860",301.39,Residential,Detached,2018,"8,429",Private,99,N,Yes,BASEMENT Y/N: N,,"899,900","862,000",,Yes,,3,0,VA,Fixed,0,$,0,$
85083,SF,4,2.5,"2,874",203.55,Residential,Detached,2002,"9,537",None,150,N,Yes,BASEMENT Y/N: N,,"580,000","585,000",,Yes,,2,0,VA,Fixed,0,$,2,%
85083,SF,4,3,"3,002",274.81,Residential,Detached,2010,"8,435",Private,279,N,Yes,BASEMENT Y/N: N,,"825,000","825,000",,Yes,,3,0,Conventional,Fixed,0,$,8250,$
85083,SF,3,2,"1,400",327.14,Residential,Detached,2024,"5,175",None,132,N,Yes,BASEMENT Y/N: N,,"457,990","457,990",,Yes,,2,0,Conventional,Fixed,0,$,7004.53,$
85083,SF,3,2,"1,551",338.49,Residential,Detached,2002,"6,900",Private,158,N,Yes,BASEMENT Y/N: N,,"525,000","525,000",,Yes,,2,0,Conventional,Other,0,$,0,$
85083,SF,3,2,"1,537",299.28,Residential,Detached,2003,"6,908",None,158,N,Yes,BASEMENT Y/N: N,,"460,000","460,000",,Yes,,2,0,FHA,Other,0,$,1500,$
85083,SF,3,2.5,"1,871",243.18,Residential,Detached,2007,"2,533",Community,353.52,N,Yes,BASEMENT Y/N: N,,"470,000","455,000",,Yes,,2,0,Cash,Other,0,$,0,$
85083,SF,4,3,"4,211",302.77,Residential,Detached,2003,"22,060",Private,80,N,Yes,BASEMENT Y/N: N,,"1,275,000","1,275,000",,Yes,,3,0,Cash,Fixed,0,$,0,$
85085,SF,2,2.25,"2,716",294.18,Residential,Detached,2023,"44,318",None,483,N,Yes,BASEMENT Y/N: N,,"825,000","799,000",,Yes,,3,0,Conventional,Other,0,$,0,$
85085,SF,4,3.5,"2,886",251.19,Residential,Detached,2023,"6,000",Community,435,N,Yes,BASEMENT Y/N: N,,"769,990","724,930",,Yes,,2.5,0,Cash,Fixed,0,$,0,$
85085,SF,3,3.5,"2,767",342.61,Residential,Detached,2023,"8,099",Community,540,N,Yes,BASEMENT Y/N: N,,"961,433","948,000",,Yes,,3,0,Cash,Fixed,0,$,32500,$
85085,SF,4,3,"3,550",459.15,Residential,Detached,2023,"54,450",None,180,N,Yes,BASEMENT Y/N: N,,"1,675,000","1,630,000",,,,6,0,Conventional,Other,3,%,2.5,%
85085,SF,3,2.5,"2,567",239.58,Residential,Detached,2023,"3,600",Community,462,N,Yes,BASEMENT Y/N: N,,"629,990","614,990",,,,2,0,Cash,Other,0,$,0,$
85085,SF,5,3,"3,502",268.41,Residential,Detached,2005,"12,000",Private,483,N,Yes,BASEMENT Y/N: N,,"999,700","940,000",,,,3,0,Conventional,Fixed,0,$,0,$
85085,TH,2,2,"1,329",310,Residential,Stacked,2007,"1,330",Community,123.9,N,,BASEMENT Y/N: N,,"415,000","412,000",,,,2,0,Conventional,Fixed,0,$,0,$
85085,SF,4,3.5,"2,938",256.95,Residential,Detached,2023,"6,250",Community,126,N,,BASEMENT Y/N: N,,"799,990","754,930",,,,2.5,0,Cash,Fixed,0,$,0,$
85085,SF,3,2.5,"1,882",249.73,Residential,Detached,2004,"2,889",Community,123.9,N,,BASEMENT Y/N: N,,"475,000","470,000",,,,2,0,FHA,Fixed,0,$,10000,$
85085,SF,3,2,"2,014",409.38,Residential,Detached,2019,"8,223",None,540,N,,BASEMENT Y/N: N,,"824,500","824,500",,,,2,0,Conventional,Fixed,0,$,0,$
85085,SF,3,2.5,"2,893",311.1,Residential,Detached,2006,"43,679",Private,240,N,,BASEMENT Y/N: N,,"970,000","900,000",,,,3,0,VA,Fixed,0,%,0,%
85085,SF,3,2.5,"2,274",223.83,Residential,Detached,2005,"6,740",Community,154,N,,BASEMENT Y/N: N,,"519,000","509,000",,,,2,0,Exchange,Fixed,0,$,0,$
85085,SF,4,3,"2,618",254.01,Residential,Detached,2023,"3,824",Community,154,N,,BASEMENT Y/N: N,,"669,990","664,990",,,,2,0,Cash,Fixed,0,$,0,$
85085,TH,2,2.5,"1,155",290.04,Residential,Attached,2018,"1,565",Community,375,N,,BASEMENT Y/N: N,,"349,000","335,000",,,,1,0,Conventional,Fixed,0,$,0,$
85085,SF,3,2.5,"2,567",249.31,Residential,Detached,2023,"4,656",Community,732,N,,BASEMENT Y/N: N,,"639,990","639,990",,,,2,0,Conventional,Fixed,0,%,0,%
85085,SF,3,2.5,"1,846",292.52,Residential,Detached,2023,"3,600",Community,375.37,N,,BASEMENT Y/N: N,,"549,990","540,000",,,,2,0,Conventional,Fixed,0,$,0,$
85085,SF,3,2.5,"1,940",298.97,Residential,Detached,2019,"3,600",Community,154,N,,BASEMENT Y/N: N,,"595,000","580,000",,,,2,0,Conventional,Fixed,0,$,0,$
85085,SF,3,2,"2,141",326.9,Residential,Detached,2016,"6,626",Both,124,N,,BASEMENT Y/N: N,,"699,900","699,900",,,,2,0,Conventional,Fixed,0,$,6999,$
85085,SF,4,3,"3,294",189.74,Residential,Detached,2004,"8,252",None,308,N,,BASEMENT Y/N: N,,"630,000","625,000",,,,3,0,Conventional,Fixed,0,$,4687.5,$
85085,SF,3,2.5,"2,052",282.65,Residential,Detached,2023,"5,167",Community,308,N,,BASEMENT Y/N: N,,"594,990","580,000",,,,2,0,Conventional,Fixed,0,$,0,$
85085,SF,4,2.5,"4,242",163.37,Residential,Detached,2005,"8,701",Community,308,N,,BASEMENT Y/N: N,,"699,000","693,000",,,,3,0,Conventional,Fixed,0,%,1.5,%
85085,SF,5,3,"1,953",329.23,Residential,Detached,2023,"5,625",Community,155,N,,BASEMENT Y/N: N,,"642,990","642,990",,,,2,0,Conventional,Fixed,0,$,10000,$
85085,SF,4,2,"1,923",331.25,Residential,Detached,2023,"5,625",Community,215,N,,BASEMENT Y/N: N,,"649,990","636,990",,,,2,0,VA,Fixed,0,$,10000,$
