,Zip_Code,Dwelling_Type,Nr_Bedrooms,Nr_Bathrooms,Approx_SQFT,Price_per_SqFt,Dwelling_Styles,Year_Built,Approx_Lot_SqFt,Pool,HOA_Fee,Land_Lease_Fee,Clubhouse_Rec_Room,Basement,RV_Gate,List_Price,Sold_Price,Building_Style,Gated_Community,Workout_Facility,Garage_Spaces,Carport_Spaces,Loan_Type,Payment_Type,HOA_Missing,Buyer_Concession,Seller_Concession,diff_List_Sold
832,85048,SF,3,2.0,1996,310.57,Detached,1994,5814,Private,198.0,N,No,N,No,619900,619900,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,11000.0,0
833,85048,AF,1,1.0,758,340.37,Attached,1996,854,Community,210.0,N,No,N,No,258000,258000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,7740.0,0
834,85048,SF,4,3.0,3135,204.14,Detached,1986,7851,Private,210.0,N,No,N,No,649000,640000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-9000
835,85048,SF,3,2.5,2557,294.68,Detached,1991,9274,Private,171.87,N,No,N,No,789000,753500,Missing,No,No,3.0,0.0,Cash,Fixed,0,0.0,0.0,-35500
836,85048,TH,3,2.5,1869,244.51,Attached,2000,4454,Community,105.0,N,No,N,No,450000,457000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,6000.0,7000
837,85048,SF,4,2.5,3111,267.6,Detached,1995,8642,Private,111.0,N,No,N,No,845000,832500,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,5000.0,-12500
838,85048,SF,4,2.0,1817,305.45,Detached,1991,6050,Both,198.0,N,No,N,No,555000,555000,Missing,No,No,2.5,0.0,Conventional,Missing,0,0.0,5000.0,0
839,85048,SF,4,2.5,2046,259.04,Detached,1996,5401,Private,210.0,N,No,N,No,540000,530000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,10000.0,-10000
840,85048,SF,2,2.0,1636,317.84,Detached,1993,5258,no_pool,120.0,N,No,N,No,530000,520000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-10000
841,85048,AF,1,1.0,750,380.0,Attached,1997,754,Community,199.0,N,No,N,No,285000,285000,Missing,No,No,0.0,1.0,Cash,Missing,0,0.0,0.0,0
842,85048,SF,2,2.0,993,401.3,Detached,1999,3780,Community,453.0,N,No,N,No,398500,398500,Missing,No,No,2.0,0.0,FHA,Missing,0,0.0,8000.0,0
843,85048,SF,5,3.5,2927,322.0,Detached,2020,5467,Private,210.0,N,No,N,No,949000,942500,Missing,No,No,3.0,0.0,Cash,Missing,0,0.0,0.0,-6500
844,85048,SF,4,3.0,2945,387.1,Detached,1994,11169,Both,120.0,N,No,N,No,1150000,1140000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,5000.0,-10000
845,85048,SF,4,2.5,2469,222.36,Detached,1986,7800,no_pool,638.0,N,No,N,No,549000,549000,Missing,No,No,2.0,0.0,FHA,Missing,0,0.0,7000.0,0
846,85048,SF,3,2.5,2331,257.4,Detached,1986,8760,Both,210.0,N,No,N,No,599999,600000,Missing,No,No,2.0,0.0,Other,Missing,0,0.0,18585.59,1
847,85048,SF,3,2.5,1594,318.69,Detached,1989,7009,Community,210.0,N,No,N,No,525000,508000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,-17000
848,85048,SF,3,2.5,1375,316.36,Detached,2000,3080,no_pool,72.74,N,No,N,No,439000,435000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,10800.0,-4000
849,85048,SF,3,2.0,1652,278.45,Detached,1988,6146,Private,210.0,N,No,N,No,480000,460000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,7200.0,-20000
850,85048,SF,4,3.5,3250,298.46,Detached,1995,14641,Private,188.36,N,No,N,No,989000,970000,Missing,No,No,3.0,0.0,Conventional,Missing,0,5000.0,0.0,-19000
851,85048,SF,3,2.0,1274,365.77,Detached,2000,4055,Community,210.0,N,No,N,No,487000,466000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-21000
852,85048,SF,3,2.5,1924,295.68,Detached,1992,5515,Private,228.0,N,No,N,No,558900,568900,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,16767.0,10000
853,85048,SF,4,2.0,2172,246.32,Detached,1991,6103,no_pool,198.0,N,No,N,No,535000,535000,Missing,No,No,2.0,0.0,FHA,Missing,0,0.0,12500.0,0
854,85048,SF,3,3.5,2899,319.07,Detached,2001,7540,Private,185.0,N,No,N,No,959000,925000,Missing,No,No,2.0,0.0,Cash,Missing,0,0.0,0.0,-34000
855,85048,SF,3,2.5,1652,302.66,Detached,1986,8577,Private,275.0,N,No,N,No,500000,500000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,0
856,85048,SF,5,3.0,3093,267.7,Detached,1994,11809,Private,210.0,N,No,N,No,850000,828000,Missing,No,No,3.0,0.0,Conventional,Missing,0,0.0,8500.0,-22000
857,85048,AF,2,1.0,855,315.2,Attached,1997,870,Community,198.0,N,No,N,No,270000,269500,Missing,No,No,0.0,1.0,Conventional,Missing,0,0.0,4500.0,-500
858,85048,SF,3,2.5,2274,257.25,Detached,1987,5001,Private,210.0,N,No,Y,No,585000,585000,Missing,No,No,2.0,0.0,Conventional,Missing,0,0.0,0.0,0
859,85048,AF,2,1.0,1071,289.35,Attached,1996,1177,Community,,N,No,N,No,309900,309900,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,0.0,0
860,85048,SF,3,2.0,1907,380.18,Detached,1992,11204,Both,,N,No,N,No,699000,725000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,26000
861,85048,SF,3,2.0,1363,315.48,Detached,2000,3780,Community,,N,No,N,No,425000,430000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,5000.0,5000
862,85048,SF,4,3.75,3133,422.92,Detached,2000,11610,Private,,N,No,N,No,1299000,1325000,Missing,No,No,3.0,0.0,Other,Missing,1,0.0,0.0,26000
863,85048,SF,3,2.0,1534,329.2,Detached,1991,6395,Private,,N,No,N,No,490000,505000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,15000
864,85048,SF,5,3.0,2780,233.81,Detached,1992,6573,Both,,N,No,Y,No,675000,650000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,-25000
865,85048,SF,3,2.0,2215,282.16,Detached,1992,6630,Private,,N,No,N,No,639900,625000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-14900
866,85050,TH,3,2.5,1559,295.06,Attached,2006,108,Community,365.0,N,Yes,N,No,499900,460000,Clustered,Yes,Yes,2.0,0.0,Cash,Missing,0,0.0,0.0,-39900
867,85050,SF,4,2.5,2465,324.53,Detached,2021,4080,Community,138.0,N,Yes,N,Yes,799990,799990,2-3-4 Plex,Yes,Yes,2.0,0.0,Cash,Other,0,0.0,0.0,0
868,85050,TH,4,2.5,2400,270.83,Attached,2008,2330,Community,120.0,N,Yes,N,Yes,675000,650000,Clustered,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,0.0,-25000
869,85050,SF,4,3.5,2747,502.73,Detached,2019,10287,Both,120.0,N,Yes,N,Yes,1345000,1381000,Clustered,Yes,Yes,3.0,0.0,Conventional,Other,0,0.0,0.0,36000
870,85050,MM,3,2.0,1568,63.77,Detached,1995,0,Community,413.25,Y,Yes,N,Yes,115000,100000,Clustered,Yes,Yes,0.0,1.0,Cash,Fixed,0,0.0,0.0,-15000
871,85050,TH,2,2.0,1648,297.33,Attached,2006,78,Community,215.0,N,Yes,N,Yes,500000,490000,High Rise,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-10000
872,85050,SF,2,2.5,1497,346.69,Detached,2011,2600,Community,120.0,N,Yes,N,Yes,519900,519000,Missing,Yes,Yes,2.0,0.0,FHA,Other,0,0.0,3000.0,-900
873,85050,MM,3,2.0,1569,205.86,Detached,2002,7541,no_pool,90.0,N,Yes,N,Yes,329900,323000,Missing,Yes,Yes,0.0,1.0,FHA,Fixed,0,0.0,5500.0,-6900
874,85050,SF,4,3.0,3654,278.32,Detached,2021,5211,Community,157.0,N,Yes,N,Yes,1069000,1017000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-52000
875,85050,SF,3,2.0,1849,283.94,Detached,1994,7268,Private,365.0,N,Yes,N,Yes,550000,525000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-25000
876,85050,MM,3,2.0,1534,193.61,Detached,1973,7913,no_pool,336.0,N,Yes,N,Yes,297000,297000,Missing,Yes,Yes,0.0,0.0,Other,Fixed,0,0.0,15000.0,0
877,85050,SF,3,2.5,2216,273.01,Detached,1996,5250,Private,120.0,N,Yes,N,Yes,624000,605000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,17600.0,-19000
878,85050,TH,2,2.0,1386,310.24,Stacked,2007,192,Community,132.0,N,Yes,N,Yes,430000,430000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,5000.0,0
879,85050,TH,2,2.0,1355,313.65,Attached,2004,1301,Community,129.0,N,Yes,N,Yes,435000,425000,Missing,Yes,Yes,1.0,0.0,Conventional,Fixed,0,0.0,2500.0,-10000
880,85050,SF,4,2.5,2611,306.39,Detached,2021,4000,Community,120.0,N,Yes,N,Yes,840000,800000,Missing,Yes,Yes,2.0,0.0,Cash,Fixed,0,21000.0,21000.0,-40000
881,85050,SF,4,2.5,2147,246.85,Detached,2007,3090,Community,264.0,N,Yes,N,Yes,549000,530000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-19000
882,85050,SF,3,2.0,1272,318.39,Detached,1988,4214,Community,122.85,N,Yes,N,Yes,409900,405000,Missing,Yes,Yes,2.0,0.0,FHA,Fixed,0,0.0,0.0,-4900
883,85050,SF,3,2.5,2772,306.64,Detached,2019,5166,Community,148.41,N,Yes,N,Yes,870000,850000,Missing,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,0.0,-20000
884,85050,SF,3,2.0,1661,351.54,Detached,1997,4930,no_pool,183.0,N,Yes,N,Yes,595000,583900,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,2500.0,-11100
885,85050,SF,4,2.0,2151,261.27,Detached,1995,6330,Private,264.0,N,Yes,N,Yes,599900,562000,Missing,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,0.0,-37900
886,85050,SF,3,2.0,1793,306.74,Detached,1996,6321,Private,130.0,N,Yes,N,Yes,572000,550000,Missing,Yes,Yes,2.0,0.0,Cash,Fixed,0,0.0,0.0,-22000
887,85050,SF,4,2.5,2041,342.96,Detached,2000,4949,no_pool,288.0,N,Yes,N,Yes,708500,700000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,2500.0,-8500
888,85050,SF,7,6.5,6850,328.47,Detached,2006,13232,Both,120.0,N,Yes,Y,Yes,2350000,2250000,Missing,Yes,Yes,4.0,0.0,Conventional,Fixed,0,0.0,0.0,-100000
889,85050,SF,4,2.0,2478,379.33,Detached,1997,9686,Private,122.85,N,Yes,N,Yes,949000,940000,Missing,Yes,Yes,3.0,0.0,Conventional,Fixed,0,0.0,0.0,-9000
890,85050,MM,2,2.0,1249,224.17,Detached,1984,6136,no_pool,264.0,N,Yes,N,Yes,279990,279990,Missing,Yes,Yes,0.0,1.0,VA,Fixed,0,0.0,4199.85,0
891,85050,SF,5,4.5,3536,306.84,Detached,2008,7623,Community,231.0,N,Yes,N,Yes,1100000,1085000,Missing,Yes,Yes,3.0,0.0,Conventional,Other,0,0.0,11000.0,-15000
892,85050,SF,3,2.0,1963,348.96,Detached,1996,5566,Private,120.0,N,Yes,N,Yes,685000,685000,Missing,Yes,Yes,2.0,0.0,Conventional,Other,0,0.0,0.0,0
893,85050,SF,4,2.5,2465,348.88,Attached,2021,6864,Both,413.25,N,Yes,N,No,874900,860000,Missing,Yes,Yes,2.0,0.0,Conventional,Fixed,0,0.0,3500.0,-14900
894,85050,SF,4,4.0,2734,288.95,Detached,1997,6600,Private,130.0,N,No,N,No,810000,790000,Missing,Yes,No,3.0,0.0,Conventional,Other,0,0.0,0.0,-20000
895,85050,MM,3,2.0,745,220.13,Detached,1973,12395,no_pool,219.0,N,No,N,No,225000,164000,Missing,Yes,No,0.0,0.0,Other,Fixed,0,0.0,0.0,-61000
896,85050,MM,2,2.0,1456,113.32,Detached,1996,0,Community,138.0,Y,No,N,No,180000,165000,Missing,Yes,No,0.0,2.0,Cash,Fixed,0,0.0,500.0,-15000
897,85050,SF,4,3.0,2140,315.42,Detached,1989,7647,no_pool,122.85,N,No,N,No,675000,675000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,0
898,85050,SF,4,2.0,2252,361.9,Detached,1996,8330,Private,182.5,N,No,N,No,815000,815000,Missing,No,No,3.0,0.0,Conventional,Fixed,0,0.0,0.0,0
899,85050,SF,3,2.0,1946,359.71,Detached,1994,6740,Private,105.0,N,No,N,No,700000,700000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,0
900,85050,SF,3,2.0,1564,319.69,Detached,1997,4540,no_pool,288.0,N,No,N,No,500000,500000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,0
901,85050,SF,3,2.0,1232,385.55,Detached,1993,6116,no_pool,257.0,N,No,N,No,490000,475000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,-15000
902,85050,SF,3,2.5,2036,375.74,Detached,2020,4991,Both,295.84,N,No,N,No,790000,765000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,2000.0,-25000
903,85050,TH,2,2.0,1386,335.49,Stacked,2006,1909,Community,245.0,N,No,N,No,465000,465000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,0
904,85050,SF,4,3.0,2558,343.82,Detached,2011,6600,Community,232.64,N,No,N,No,869500,879500,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,0.0,10000
905,85050,SF,4,2.0,1860,392.47,Detached,1988,11538,Private,220.0,N,No,N,No,695000,730000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,35000
906,85050,SF,5,4.5,4483,356.66,Detached,2005,9837,Both,45.98,N,No,N,No,1598900,1598900,Missing,No,No,3.0,2.0,Conventional,Fixed,0,0.0,0.0,0
907,85050,SF,3,2.0,1834,294.44,Detached,1991,6855,no_pool,270.0,N,No,N,No,539900,540000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,2600.0,100
908,85050,SF,4,2.5,2611,381.08,Detached,2022,5982,Both,128.0,N,No,N,No,995000,995000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,0
909,85050,SF,4,2.5,2044,293.49,Detached,1995,7186,Private,283.5,N,No,N,No,619000,599900,Missing,No,No,2.0,0.0,Cash,Other,0,0.0,0.0,-19100
910,85051,SF,3,1.75,1347,269.48,Detached,1959,7701,Private,207.37,N,No,N,No,363000,363000,Missing,No,No,1.0,0.0,Carryback,Fixed,0,0.0,0.0,0
911,85051,AF,0,1.0,466,296.13,Attached,1981,56,Private,183.0,N,No,N,No,139700,138000,Missing,No,No,0.0,1.0,Cash,Fixed,0,0.0,3492.5,-1700
912,85051,SF,5,3.0,2157,194.71,Detached,1970,11935,Private,494.0,N,No,N,No,450000,420000,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-30000
913,85051,SF,3,2.0,1986,198.89,Detached,1986,6157,Community,183.0,N,No,N,No,385000,395000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,11550.0,10000
914,85051,SF,4,2.0,1792,234.37,Detached,1972,8246,Private,729.0,N,No,N,No,419990,419990,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,12599.7,0
915,85051,SF,3,2.0,1180,283.89,Detached,1954,6207,no_pool,183.0,N,No,N,No,330000,335000,Missing,No,No,0.0,1.0,FHA,Fixed,0,0.0,9900.0,5000
916,85051,SF,3,2.0,1271,265.93,Detached,1992,3633,no_pool,183.0,N,No,N,No,338000,338000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,5070.0,0
917,85051,SF,3,2.0,1768,213.25,Detached,1972,9361,Private,183.0,N,No,N,No,387000,377020,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,8420.0,-9980
918,85051,SF,3,2.0,1551,228.82,Detached,1962,7571,no_pool,183.0,N,No,N,No,354900,354900,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,10000.0,0
919,85051,TH,3,1.5,1008,237.1,Attached,1980,886,Community,183.0,N,No,N,No,239000,239000,Missing,No,No,0.0,1.0,FHA,Fixed,0,0.0,0.0,0
920,85051,AF,2,1.0,744,262.09,Stacked,1981,820,Community,183.0,N,No,N,No,210000,195000,Missing,No,No,0.0,1.0,Carryback,Fixed,0,2100.0,2100.0,-15000
921,85051,TH,2,2.0,1011,256.18,Attached,1984,1676,Community,288.0,N,No,N,No,259000,259000,Missing,No,No,0.0,1.0,Cash,Other,0,0.0,0.0,0
922,85051,TH,3,2.5,1692,162.52,Attached,1979,2394,Community,417.0,N,No,N,No,275000,275000,Missing,No,No,0.0,1.0,VA,Fixed,0,0.0,3000.0,0
923,85051,SF,4,3.0,1955,198.97,Detached,1970,6691,Private,340.0,N,No,N,No,400000,389000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,4000.0,-11000
924,85051,SF,2,2.0,1347,244.99,Detached,1962,7096,no_pool,264.0,N,No,N,No,329000,330000,Missing,No,No,0.0,1.0,FHA,Other,0,0.0,8100.0,1000
925,85051,SF,3,1.5,1092,229.39,Detached,1961,6003,no_pool,173.91,N,No,N,No,275000,250500,Missing,No,No,2.0,0.0,Cash,Fixed,0,0.0,0.0,-24500
926,85051,TH,2,2.5,1268,202.68,Attached,1986,806,Community,139.0,N,No,N,No,264500,257000,Missing,No,No,0.0,1.0,Conventional,Fixed,0,0.0,6000.0,-7500
927,85051,SF,2,2.0,1271,247.84,Detached,1965,7157,Private,393.0,N,No,N,No,299000,315000,Missing,No,No,2.0,0.0,Conventional,Fixed,0,0.0,8970.0,16000
928,85051,SF,4,2.0,1676,247.61,Detached,1972,8909,Private,514.0,N,No,N,No,415000,415000,Missing,No,No,2.0,0.0,FHA,Fixed,0,0.0,22025.0,0
929,85051,SF,4,2.5,3434,272.86,Detached,1946,64687,no_pool,514.0,N,No,N,No,950000,937000,Missing,No,No,0.0,2.0,Cash,Fixed,0,0.0,0.0,-13000
930,85051,SF,3,2.0,1368,255.84,Detached,1960,6673,no_pool,,N,No,N,No,335000,350000,Missing,No,No,1.0,0.0,FHA,Fixed,1,0.0,6700.0,15000
931,85051,SF,3,2.0,1320,264.39,Detached,1996,6011,no_pool,,N,No,N,No,349000,349000,Missing,No,No,2.0,0.0,Conventional,Fixed,1,0.0,5235.0,0
932,85051,SF,3,1.5,1736,204.49,Detached,1953,7850,Private,,N,No,N,No,349990,355000,Missing,No,No,0.0,0.0,Conventional,Other,1,0.0,5000.0,5010
933,85051,SF,5,2.5,2021,177.63,Detached,1953,8925,no_pool,,N,No,N,No,359000,359000,Missing,No,No,0.0,1.0,FHA,Fixed,1,0.0,10770.0,0
934,85051,SF,3,2.0,1601,246.09,Detached,1968,7584,no_pool,,N,No,N,No,394000,394000,Missing,No,No,2.0,0.0,FHA,Fixed,1,0.0,14000.0,0
935,85051,SF,4,2.0,1305,249.04,Detached,1953,7196,no_pool,,N,No,N,No,325000,325000,Missing,No,No,0.0,0.0,FHA,Other,1,0.0,16250.0,0
936,85051,SF,2,1.0,979,311.54,Detached,1949,7845,no_pool,,N,No,N,No,299900,305000,Missing,No,No,0.0,1.0,Conventional,Other,1,0.0,0.0,5100
937,85051,SF,4,2.0,1806,204.87,Detached,1954,6207,no_pool,,N,No,N,No,379000,370000,Missing,No,No,0.0,3.0,Other,Missing,1,0.0,7580.0,-9000
938,85051,SF,4,2.0,2202,227.06,Detached,1969,8259,Private,,N,No,N,No,499900,499990,Missing,No,No,2.0,2.0,Conventional,Missing,1,0.0,0.0,90
939,85051,SF,3,2.0,1091,334.55,Detached,1962,6033,no_pool,,N,No,N,No,365000,365000,Missing,No,No,0.0,2.0,Carryback,Missing,1,0.0,0.0,0
940,85053,SF,3,2.0,1440,281.25,Detached,1982,10496,Private,,N,No,N,No,415000,405000,Missing,No,No,2.0,0.0,VA,Missing,1,0.0,12450.0,-10000
941,85053,SF,3,2.0,1852,218.68,Detached,1971,7236,Private,,N,No,N,No,417900,405000,Missing,No,No,2.0,2.0,Cash,Missing,1,0.0,0.0,-12900
942,85053,AF,1,1.0,471,297.23,Stacked,1985,501,Private,,N,No,N,No,155000,140000,Missing,No,No,0.0,0.0,Cash,Missing,1,0.0,0.0,-15000
943,85053,SF,4,3.0,2171,188.85,Detached,1983,9319,no_pool,,N,No,N,No,440000,410000,Missing,No,No,0.0,0.0,Conventional,Missing,1,0.0,0.0,-30000
944,85053,SF,4,2.0,1743,223.75,Detached,1964,9728,Private,,N,No,N,No,399000,390000,Missing,No,No,2.0,0.0,FHA,Missing,1,0.0,17600.0,-9000
945,85053,SF,4,3.0,2291,272.76,Detached,1979,15807,Private,,N,No,N,No,624900,624900,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,0
946,85053,SF,3,2.0,1892,216.7,Detached,1974,10585,no_pool,,N,No,N,No,410000,410000,Missing,No,No,1.0,0.0,Conventional,Missing,1,0.0,12300.0,0
947,85053,SF,3,2.0,1564,246.16,Detached,1986,7675,no_pool,,N,No,N,No,390000,385000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,9750.0,-5000
948,85053,SF,3,2.0,2092,167.3,Detached,1970,8374,no_pool,,N,No,N,No,395000,350000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-45000
949,85053,SF,3,2.0,1500,256.66,Detached,1982,10104,Private,,N,No,N,No,385000,385000,Missing,No,No,2.0,0.0,FHA,Missing,1,0.0,11550.0,0
950,85053,TH,2,1.0,1146,263.96,Attached,1975,2637,Community,,N,No,N,No,309900,302500,Missing,No,No,0.0,2.0,Conventional,Missing,1,0.0,0.0,-7400
951,85053,SF,4,2.0,1890,251.32,Detached,1979,8552,no_pool,,N,No,N,No,480000,475000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,10000.0,-5000
952,85053,SF,3,2.0,1128,296.98,Detached,1970,6933,Private,,N,No,N,No,335000,335000,Missing,No,No,0.0,2.0,FHA,Missing,1,0.0,7500.0,0
953,85053,SF,4,4.0,2835,239.15,Detached,1996,12931,Private,,N,No,N,No,695000,678000,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,1200.0,-17000
954,85053,SF,2,2.0,1190,298.31,Detached,1983,8081,no_pool,,N,No,N,No,360000,355000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-5000
955,85053,TH,3,2.0,1506,245.68,Attached,1991,3085,Both,,N,No,N,No,375000,370000,Missing,No,No,2.0,0.0,Conventional,Missing,1,10000.0,0.0,-5000
956,85053,SF,4,2.0,1855,215.09,Detached,1969,9272,Private,,N,No,N,No,399000,399000,Missing,No,No,0.0,0.0,Conventional,Missing,1,0.0,10000.0,0
957,85053,SF,3,2.0,1160,254.31,Detached,1979,6421,no_pool,,N,No,N,No,349000,295000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-54000
958,85053,PH,3,2.0,1128,283.68,Attached,1970,6267,no_pool,,N,No,N,No,320000,320000,Missing,No,No,0.0,1.0,FHA,Missing,1,0.0,0.0,0
959,85053,SF,3,1.75,1893,206.02,Detached,1974,10142,no_pool,,N,No,N,No,385000,390000,Missing,No,No,2.0,0.0,FHA,Missing,1,0.0,0.0,5000
960,85053,TH,2,2.0,1328,300.45,Attached,1982,3481,Community,,N,No,N,No,399000,399000,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,5000.0,0
961,85053,SF,4,2.0,2103,213.98,Detached,1979,8788,Private,,N,No,N,No,450000,450000,Missing,No,No,2.0,0.0,FHA,Missing,1,0.0,11250.0,0
962,85054,SF,3,2.5,2052,407.79,Detached,2023,6500,Community,,N,No,N,No,836780,836790,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,10000.0,10
963,85054,TH,2,2.0,1343,294.12,Attached,2008,1338,Community,,N,No,N,No,419900,395000,Missing,No,No,1.0,0.0,Cash,Missing,1,0.0,0.0,-24900
964,85054,SF,4,3.5,3221,295.35,Detached,2023,6240,Community,,N,No,N,No,951345,951345,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,10000.0,0
965,85054,SF,4,3.0,3529,325.87,Detached,1998,15988,Private,,N,No,N,No,1315000,1150000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,-165000
966,85054,SF,4,3.5,3221,300.06,Detached,2023,6250,Community,,N,No,N,No,952885,966520,Missing,No,No,3.0,0.0,Cash,Missing,1,0.0,0.0,13635
967,85054,SF,4,3.5,3244,293.0,Detached,2023,6250,Community,,N,No,N,No,924460,950495,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,10000.0,26035
968,85054,SF,5,4.0,3487,295.38,Detached,2023,6240,Community,,N,No,N,No,1030010,1030010,Missing,No,No,4.0,0.0,Conventional,Missing,1,0.0,10000.0,0
969,85054,SF,4,3.0,2242,377.63,Detached,2023,6250,Community,,N,No,N,No,846655,846655,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,10000.0,0
970,85054,SF,4,3.0,2242,380.94,Detached,2023,6250,Community,,N,No,N,No,854075,854075,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,0
971,85054,SF,4,3.0,2025,389.38,Detached,2022,6138,Community,,N,No,N,No,796800,788495,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,10000.0,-8305
972,85054,SF,4,2.5,1981,336.95,Detached,1996,5249,Private,,N,No,N,No,699999,667500,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-32499
973,85054,SF,4,2.0,2130,435.21,Detached,2023,6248,Community,,N,No,N,No,947990,926996,Missing,No,No,2.0,0.0,Conventional,Missing,1,0.0,0.0,-20994
974,85054,TH,3,2.0,1884,384.82,Attached,2010,1910,Community,,N,No,N,No,750000,725000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-25000
975,85054,SF,3,2.0,2055,408.76,Detached,1998,7571,Private,,N,No,N,No,835000,840000,Missing,No,No,3.0,0.0,Other,Missing,1,0.0,0.0,5000
976,85054,AF,1,1.0,728,418.96,Stacked,2003,717,Community,,N,No,N,No,305000,305000,Missing,No,No,0.0,1.0,Conventional,Missing,1,0.0,5000.0,0
977,85054,SF,5,4.5,3505,392.29,Detached,2022,8863,Community,,N,No,N,No,1375000,1375000,Missing,No,No,3.0,0.0,Conventional,Missing,1,0.0,0.0,0
978,85054,SF,3,2.0,1768,449.66,Detached,1998,5984,Private,,N,No,N,No,795000,795000,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,0
979,85054,AF,2,2.0,1468,345.71,Stacked,2010,1431,Community,,N,No,N,No,514900,507500,Missing,No,No,2.0,0.0,Cash,Missing,1,0.0,0.0,-7400
980,85054,AF,1,1.0,796,388.19,Stacked,2008,782,Community,,N,No,N,No,329900,309000,Missing,No,No,1.0,0.0,Cash,Missing,1,0.0,0.0,-20900
981,85083,SF,5,3.0,2831,236.67,Detached,2002,11591,Private,249.0,N,No,N,No,689900,670000,Missing,Yes,No,2.0,0.0,Conventional,Fixed,0,0.0,2000.0,-19900
